run_name,agent,model,task,trial,backend,prompt_tokens,completion_tokens,cached_tokens,predicted_n,predicted_ms,prompt_n,prompt_ms,gen_tok_s,prompt_tok_s,finish_reason,dur_ms,content_len
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,amuse-install,amuse-install__v62DSdz,local,1901,559,849,559,11147.836,1052,2747.019,50.14426118217025,382.9605838183136,stop,13967.187,1073
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,amuse-install,amuse-install__v62DSdz,local,5541,243,4995,243,5068.804,546,1800.62,47.940303077412345,303.2288878275261,stop,7154.2300000000005,463
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,7113,1127,5783,1127,23530.017,1330,4650.589,47.89626798824668,285.985280574138,stop,28212.317,2685
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,8528,1137,7108,1137,24007.501,1420,4754.442,47.360197964794416,298.6680666206465,stop,28800.95,2555
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,9930,1159,8523,1159,24800.193,1407,4772.983,46.733507275528055,294.7842051815395,stop,29614.122,2717
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,5788,1612,1903,1612,33398.585,3885,10186.176,48.265517835561,381.39926111624226,stop,43619.593,2473
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,15830,171,15670,171,3814.664,160,1013.973,44.827014908783575,157.79512866713415,stop,4893.837,318
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,15669,168,14254,168,3731.531,1415,5204.824,45.02173504655328,271.8631792352633,stop,9003.141,313
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,12791,1174,11405,1174,25755.703,1386,4899.771,45.58213767257683,282.8703627169515,stop,30710.422000000002,2624
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,1019,853,716,853,16818.797,303,1700.851,50.71706377097007,178.1461162676801,stop,18945.088,2703
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,1908,1081,1014,1081,21533.571,894,2429.614,50.200684317524484,367.95968413089486,stop,24005.807999999997,2823
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,11410,932,9925,932,20169.334,1485,5188.336,46.20876425567646,286.21893416309194,stop,25409.028,2377
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,winning-avg-corewars,winning-avg-corewars__8uBSAJS,local,14259,1471,12786,1471,32746.227,1473,5203.832,44.9212057315794,283.06063685376466,stop,38009.871,2542
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__UBsndR7,local,2025,3561,714,3561,73248.659,1311,3557.518,48.61522447803447,368.51535255759774,stop,77163.87400000001,8449
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-merkle-tree-cli-sha512,build-merkle-tree-cli-sha512__UBsndR7,local,6429,2242,2020,2242,48103.881,4409,11649.67,46.60746603792738,378.4656561087138,stop,59900.436,7696
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3XjZwrn,local,2678,3892,2673,3892,79823.593,5,67.317,48.75751458594454,74.27544305301782,stop,168006.472,8497
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,raft-log-repair-concurrent-access,raft-log-repair-concurrent-acces__3XjZwrn,local,6727,2569,6722,2569,55044.695,5,71.865,46.671164223909315,69.57489737702637,stop,126285.418,5837
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,9680,275,8969,275,6022.694,711,2515.901,45.660629611931135,282.6025348374201,stop,8591.817000000001,644
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,9896,152,9681,152,3352.746,215,1129.197,45.33597236414568,190.40078923341102,stop,4521.319,417
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,8968,397,8723,397,8809.676,245,1140.827,45.06408635232442,214.7564880564713,stop,9981.532,1305
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,2871,3159,713,3159,67253.599,2158,5788.885,46.97146393607872,372.7833598352705,stop,73383.73199999999,10554
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,california-housing-api,california-housing-api__vvVrrkG,local,8722,396,2866,396,8674.385,5856,15811.548,45.65165138508378,370.3622188036238,stop,24628.299,907
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,15171,2438,15166,2438,57153.362,5,80.703,42.65715812133676,61.95556546844603,stop,138025.544,7834
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,19202,1335,19197,1335,31850.124,5,85.854,41.91506444370515,58.23840473361754,stop,102044.763,4015
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,9149,3688,6343,3688,83488.573,2806,8228.213,44.17370985607815,341.02179902246087,stop,91777.674,12903
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,3148,1803,713,1803,37500.565,2435,6217.224,48.079275605580875,391.6538956936408,stop,44041.122,6066
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,convolutional-layers,convolutional-layers__ncFgkHf,local,6348,1750,3143,1750,37643.862,3205,9161.298,46.4883225849675,349.84125611894734,stop,46868.303,5326
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,11575,1365,9459,1365,31078.034,2116,6226.101,43.9216972347736,339.85956861284455,stop,37354.464,3799
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,13631,121,11570,121,2780.233,2061,6414.957,43.52153218812955,321.2804076473154,stop,9251.554,477
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,13804,110,13632,110,2520.827,172,1018.517,43.63647326849482,168.87297904698693,stop,3598.567,341
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,9464,1682,7547,1682,37423.939,1917,4654.996,44.94449395078375,411.81560628623527,stop,42124.82399999999,3152
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,2736,3659,713,3659,76547.881,2023,5001.766,47.800147465871724,404.45714573612605,stop,81979.48300000001,8835
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cosign-keyless-signing,cosign-keyless-signing__9dGafcq,local,7546,389,2731,389,8438.972,4815,12949.726,46.09566188867554,371.82253894792825,stop,21532.978,1268
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,log-summary,log-summary__moRy5hG,local,859,944,714,944,18502.8,145,819.914,51.019305186242086,176.8478157465295,stop,19952.191,1137
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,log-summary,log-summary__moRy5hG,local,1379,105,854,105,2043.866,525,1515.129,51.3732309260979,346.5051490665152,stop,3640.489,327
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,schedule-vacation,schedule-vacation__yUGtvRh,local,8040,148,4344,148,3134.552,3696,10456.563,47.21567866795638,353.4622227207927,stop,13620.184,375
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,schedule-vacation,schedule-vacation__yUGtvRh,local,1044,524,713,524,10253.244,331,1068.491,51.1057768643758,309.7826748189737,stop,11584.721,1956
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,schedule-vacation,schedule-vacation__yUGtvRh,local,4349,3361,1045,3361,70106.652,3304,8544.946,47.94124243730823,386.66130833360444,stop,78676.99500000001,6758
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,ekf-localization,ekf-localization__7PN8fBS,local,6267,305,2181,305,6507.529,4086,11099.602,46.86878844489206,368.12130741264417,stop,17727.401,824
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,ekf-localization,ekf-localization__7PN8fBS,local,2046,197,716,197,3972.41,1330,3679.39,49.59206124241959,361.4729615506918,stop,7855.558,297
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,ekf-localization,ekf-localization__7PN8fBS,local,2186,2609,2047,2609,54229.461,139,864.034,48.11038044431236,160.87329896740175,stop,55110.832,5473
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cryptographic-protocol-verifier,cryptographic-protocol-verifier__XrFkEfY,local,1922,2477,713,2477,51460.833,1209,3417.993,48.13369422138969,353.71634757590203,stop,55237.337,7177
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,cryptographic-protocol-verifier,cryptographic-protocol-verifier__XrFkEfY,local,5301,353,1917,353,7515.455,3384,9312.118,46.96987740595879,363.39745694803264,stop,16945.053,635
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-pov-ray,build-pov-ray__tZdkECo,local,882,1342,715,1342,26095.152,167,815.613,51.42717697141599,204.75397032661323,stop,27239.149999999998,2361
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,build-pov-ray,build-pov-ray__tZdkECo,local,5345,1374,877,1374,27951.142,4468,9546.683,49.15720438184601,468.015959050908,stop,37598.337,2427
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,18823,137,18749,137,3197.303,74,745.315,42.84861334693646,99.28687870229365,stop,4011.134,425
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,4996,640,4684,640,13159.848,312,1155.298,48.63278056099128,270.06019226208304,stop,14339.539,81
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,5062,606,4997,606,12519.247,65,644.777,48.40546719782748,100.81004750479623,stop,13196.642,2201
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,7672,2641,5057,2641,56553.944,2615,7151.099,46.698776658264535,365.6780587151709,stop,63748.219,7852
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,4683,399,4331,399,8152.436,352,1201.963,48.942426533615226,292.8542725524829,stop,9401.574,980
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,18578,172,15111,172,4032.755,3467,11540.948,42.650743722343655,300.4085972833428,stop,15639.837,670
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,15116,2899,11681,2899,66650.639,3435,10794.655,43.49545696028511,318.21304154695076,stop,77508.071,6947
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,11330,185,11060,185,4006.006,270,1179.797,46.18065973940129,228.85292978368312,stop,5232.862,674
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,4271,109,714,109,2244.102,3557,8836.178,48.571767236961605,402.5496091183315,stop,11351.402,54
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,4330,407,4272,407,8293.05,58,600.238,49.07723937513943,96.62833742615427,stop,8917.157,1297
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,11059,272,7667,272,5931.606,3392,10057.25,45.85604640631897,337.2691342066668,stop,16065.909999999998,1038
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,supply-chain-fulfillment,supply-chain-fulfillment__SnFSCwi,local,11686,2144,11331,2144,47497.051,355,1337.479,45.13964456445938,265.4247281639562,stop,48885.026000000005,7124
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,vimscript-vim-quine,vimscript-vim-quine__p5PT6X7,local,931,1161,714,1161,22877.062,217,932.12,50.7495236932085,232.80264343646743,stop,24426.604,3591
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,vimscript-vim-quine,vimscript-vim-quine__p5PT6X7,local,3335,1732,926,1732,35286.187,2409,6270.474,49.08436267143288,384.1814829309555,stop,41592.123,3615
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,mlflow-register,mlflow-register__uYFxhDc,local,787,1095,714,1095,21443.852,73,638.383,51.063586896607944,114.35141599948619,stop,22185.682,2353
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,mlflow-register,mlflow-register__uYFxhDc,local,1950,471,782,471,9363.306,1168,3510.922,50.302745632792515,332.6761460379923,stop,12920.984,723
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,git-leak-recovery,git-leak-recovery__XaaeC6N,local,852,1378,0,1378,26788.84,852,2227.5,51.43933070636877,382.4915824915825,stop,29497.501,2247
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,git-leak-recovery,git-leak-recovery__XaaeC6N,local,1975,2031,847,2031,40091.376,1128,3073.42,50.65927395457817,367.01784982202236,stop,43252.434,2012
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,playing-card-recognition,playing-card-recognition__4SZEkSy,local,1708,926,1285,926,18439.136,423,1318.697,50.21927274683586,320.77118549598583,stop,19774.937,760
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,playing-card-recognition,playing-card-recognition__4SZEkSy,local,1290,1085,1056,1085,21497.221,234,1029.644,50.47164003198366,227.26301517806155,stop,22540.618,1057
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,playing-card-recognition,playing-card-recognition__4SZEkSy,local,972,717,714,717,14034.979,258,972.287,51.08664572992949,265.35374843024744,stop,15181.546,87
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,playing-card-recognition,playing-card-recognition__4SZEkSy,local,1055,264,973,264,5159.21,82,729.43,51.17062496002295,112.41654442509906,stop,5901.683,621
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,3721,333,1382,333,6626.29,2339,5839.633,50.254365565044694,400.5388694803252,stop,12568.374,542
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,3911,127,3722,127,2507.199,189,933.316,50.65413634896951,202.50376078412884,stop,3469.062,352
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,1387,1554,1130,1554,30489.32,257,1021.456,50.968667061121735,251.60163531273005,stop,31528.253,4952
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,890,617,714,617,11969.736,176,815.985,51.54666736175301,215.6902394039106,stop,12942.328,789
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,headless-terminal,headless-terminal__sGoLC89,local,1129,148,891,148,2843.224,238,971.552,52.0535842409884,244.96887454299923,stop,3830.784,459
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,pandas-etl,pandas-etl__hGpxZ6y,local,2801,770,1672,770,15436.826,1129,3386.364,49.88072029833076,333.39593735345636,stop,18840.172,2386
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,pandas-etl,pandas-etl__hGpxZ6y,local,933,228,714,228,4440.34,219,946.443,51.34741934176211,231.39269876791315,stop,5570.111,718
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,pandas-etl,pandas-etl__hGpxZ6y,local,1677,1399,934,1399,27796.685,743,2148.268,50.32974255743086,345.8600137413023,stop,29993.175,2038
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,2919,148,2000,148,2912.893,919,2378.252,50.808594754424554,386.41826013391346,stop,5334.900000000001,462
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,3102,130,2920,130,2560.507,182,934.321,50.771194923505384,194.79386634786115,stop,3521.3399999999997,408
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,1999,707,1279,707,13948.335,720,2196.271,50.687053329304185,327.8283964046331,stop,16182.580000000002,1533
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,776,529,714,529,10262.491,62,558.496,51.546939237267054,111.01243339253998,stop,11067.326,1006
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,fix-git,fix-git__qbMeJzX,local,1278,604,713,604,11870.714,565,1739.32,50.881522375149466,324.83959248441926,stop,13650.48,1509
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,prove-plus-comm,prove-plus-comm__NJZysQk,local,1959,300,1415,300,5851.64,544,1627.451,51.26767880457444,334.265056213674,stop,7504.696,401
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,prove-plus-comm,prove-plus-comm__NJZysQk,local,1420,1381,1159,1381,27233.675,261,1042.323,50.7092781271716,250.40222656508584,stop,28297.951,1164
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,prove-plus-comm,prove-plus-comm__NJZysQk,local,866,273,714,273,5293.661,152,810.175,51.57111496183832,187.61378714475268,stop,6280.6179999999995,858
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,prove-plus-comm,prove-plus-comm__NJZysQk,local,1158,169,867,169,3262.337,291,1024.737,51.80335446644538,283.9753029313863,stop,4302.837,543
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,9334,763,5323,763,16859.406,4011,9943.565,45.256635969262504,403.3764550239275,stop,26884.789,1406
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,9962,520,9335,520,11645.483,627,2348.381,44.65250604032482,266.9924513952378,stop,14038.508,1067
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,10643,648,9963,648,14483.976,680,2488.279,44.73909650223115,273.28125182103776,stop,17039.57,1280
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,5322,295,1341,295,6293.995,3981,9150.352,46.87007218785525,435.06523027748,stop,15553.085,618
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,758,447,714,447,8919.458,44,504.942,50.11515273685912,87.13872088279446,stop,9667.925000000001,1255
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,1340,507,759,507,10242.9,581,1958.889,49.497700846439976,296.5966933297395,stop,12219.804,1099
terminus-2-gpt-oss-120b-gguf-64gb,terminus-2,gpt-oss-120b,broken-python,broken-python__ro3CRqh,local,11610,177,10644,177,3932.008,966,2961.204,45.0151678226494,326.21865970733523,stop,6943.041,444
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,polyglot-c-py,polyglot-c-py__pBq6cJG,local,860,4621,714,4621,65520.517,146,233.864,70.52752651509145,624.2944617384462,stop,66207.35500000001,1710
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,polyglot-c-py,polyglot-c-py__pBq6cJG,local,1706,371,855,371,5104.268,851,707.868,72.6842712804265,1202.2015404001875,stop,5875.35,443
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,pypi-server,pypi-server__S7Vhf4i,local,936,1989,714,1989,27684.067,222,263.661,71.84638008570056,841.9902829770045,stop,28410.896999999997,2554
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,pypi-server,pypi-server__S7Vhf4i,local,3989,731,3988,731,10421.122,1,18.521,70.14599771502532,53.99276496949408,stop,17637.561999999998,1222
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,code-from-image,code-from-image__eYJ694J,local,1215,166,1168,166,2217.456,47,176.888,74.86056093108499,265.70485278820496,stop,2408.8940000000002,538
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,code-from-image,code-from-image__eYJ694J,local,812,6129,811,6129,87430.813,1,17.117,70.10114386103216,58.4214523573056,stop,96395.336,918
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,code-from-image,code-from-image__eYJ694J,local,1167,50,1166,50,656.488,1,16.745,76.16285446192465,59.71931919976112,stop,4468.3060000000005,27
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,kv-store-grpc,kv-store-grpc__63XC6Ni,local,1015,915,714,915,12465.943,301,291.479,73.39998265674727,1032.664445809132,stop,13218.235,2448
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,kv-store-grpc,kv-store-grpc__63XC6Ni,local,2327,168,1010,168,2253.093,1317,1108.705,74.56416579342265,1187.872337546958,stop,3374.3340000000003,337
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,winning-avg-corewars,winning-avg-corewars__kAHp7R8,local,1673,82,1485,82,1145.185,188,261.364,71.60415129433235,719.3033470562128,stop,1423.132,260
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,winning-avg-corewars,winning-avg-corewars__kAHp7R8,local,1022,1395,1021,1395,19298.751,1,18.713,72.28447063750396,53.43878587078501,stop,21821.429,1115
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,winning-avg-corewars,winning-avg-corewars__kAHp7R8,local,1490,958,1017,958,13525.172,473,389.111,70.83089220602886,1215.591437918743,stop,13958.886,463
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,build-pmars,build-pmars__a9QS2Vk,local,877,1537,876,1537,21493.253,1,17.091,71.51081318402571,58.51032707272833,stop,26796.997,2771
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,build-pmars,build-pmars__a9QS2Vk,local,2293,1194,872,1194,16734.596,1421,1141.138,71.34919779360075,1245.2481645515268,stop,17920.767,2589
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,git-leak-recovery,git-leak-recovery__tMTbhKD,local,852,5371,714,5371,76454.068,138,225.127,70.25133051128162,612.9873360369925,stop,77077.867,1974
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,git-leak-recovery,git-leak-recovery__tMTbhKD,local,1738,1286,847,1286,17952.793,891,725.366,71.63230813166507,1228.345414590703,stop,18713.607,1868
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,headless-terminal,headless-terminal__NCrJAhF,local,892,1448,891,1448,20036.288,1,16.478,72.26887535256031,60.686976574827035,stop,24168.322,4809
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,headless-terminal,headless-terminal__NCrJAhF,local,2950,234,887,234,3303.516,2063,1670.495,70.8336209057259,1234.9632893244218,stop,5019.146,616
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,fix-git,fix-git__xMeiDJC,local,5126,275,5125,275,3906.597,1,18.384,70.39374678268581,54.39512619669278,stop,6820.677,542
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,fix-git,fix-git__xMeiDJC,local,4359,379,4358,379,5323.582,1,18.166,71.19266689232926,55.0478916657492,stop,9187.431999999999,826
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,fix-git,fix-git__xMeiDJC,local,775,725,714,725,9779.694,61,185.518,74.13319885059799,328.809064349551,stop,10396.965,1040
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,fix-git,fix-git__xMeiDJC,local,1305,1042,1304,1042,14567.745,1,18.311,71.52788575033405,54.61198186882202,stop,20895.099,1014
terminus-2-gpt-oss-20b-gguf-local,terminus-2,gpt-oss-20b,prove-plus-comm,prove-plus-comm__ztZ759p,local,867,1137,866,1137,15577.741,1,17.403,72.9887600519228,57.46135723725795,stop,15612.406,1387
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,17969,1024,,1024,28909.575,952,17864.175,35.420790516636785,53.29101399868732,stop,46799.774999999994,1461
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,32304,866,,866,31041.089,908,33260.927,27.898505751521796,27.299299264870157,stop,64342.907,1572
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,24005,131,,131,4178.132,1136,30154.781,31.35372458313907,37.67230145030734,stop,34364.568,337
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,25139,118,,118,3835.888,735,20074.83,30.762107757056512,36.61301241405282,stop,23944.553,332
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,7469,125,,125,3828.266,760,6751.295,32.65185856991128,112.57099563861452,stop,10594.125,396
terminus-2-glm47-flash-local-v2,terminus-2,GLM-4.7-Flash,code-from-image,code-from-image__cASGzqo,local,24193,128,,128,4055.569,80,1888.113,31.56153920695222,42.37034541894474,stop,5975.628000000001,349
